PredictionString,image_id
1 0.316319 291.3005065917969 343.1344299316406 348.9126892089844 379.7763366699219 5 0.327612 205.91592407226562 399.6448059082031 247.18319702148438 448.1105651855469 1 0.396958 294.32904052734375 368.78759765625 354.63385009765625 417.60418701171875 0 0.574019 151.69601440429688 425.840087890625 188.30447387695312 467.63275146484375 1 0.576770 269.1747131347656 276.18023681640625 354.6186218261719 428.53912353515625 7 0.748902 163.1430206298828 271.19635009765625 291.62823486328125 464.73486328125 1 0.857960 353.2603759765625 65.95426177978516 475.0966796875 225.57363891601562 7 0.895173 406.21759033203125 209.46475219726562 552.1290893554688 382.7505798339844 7 0.907258 349.4073181152344 211.2943115234375 438.4914855957031 380.10662841796875 7 0.930135 137.00439453125 34.04612731933594 283.3707580566406 290.59326171875 7 0.942234 376.3136291503906 326.7164306640625 594.53662109375 636.8164672851562 7 0.949419 246.02438354492188 120.30584716796875 376.2562561035156 343.00726318359375 7 0.950868 281.7659912109375 371.966552734375 404.2548828125 546.6953735351562 7 0.953908 72.861328125 263.13555908203125 208.07696533203125 448.6656494140625,0000.jpg
5 0.251118 85.71741485595703 -0.48496246337890625 310.915771484375 170.52352905273438 3 0.782701 214.95614624023438 156.4190216064453 467.8727722167969 429.45806884765625,0001.jpg
5 0.289412 1.6577301025390625 150.53529357910156 109.6434555053711 271.12005615234375 1 0.358742 268.861328125 314.834228515625 524.7786865234375 459.771728515625 1 0.736593 483.8722839355469 280.6625671386719 637.8052368164062 643.5008544921875 1 0.788125 423.8599853515625 139.34817504882812 642.6866455078125 211.62716674804688 1 0.795684 176.82859802246094 190.36477661132812 632.7385864257812 428.3742980957031 1 0.821145 45.89801025390625 172.05880737304688 268.1690673828125 374.9456481933594,0002.jpg
9 0.343501 79.24786376953125 -2.1690902709960938 644.6588745117188 197.48028564453125 9 0.534356 96.4149169921875 482.7129821777344 633.29052734375 640.0054321289062 9 0.682576 75.8275146484375 173.046142578125 591.4599609375 500.15667724609375 9 0.729017 0.21609115600585938 281.37603759765625 91.99154663085938 542.4334716796875,0003.jpg
0 0.316383 119.98094177246094 270.94378662109375 292.5931396484375 414.13348388671875 0 0.499465 109.03121948242188 158.158203125 555.7371826171875 486.18280029296875,0004.jpg
2 0.910086 221.09825134277344 147.95223999023438 480.53314208984375 443.1592102050781,0005.jpg
9 0.268123 375.8911437988281 -0.9555397033691406 439.0896911621094 53.202388763427734 0 0.350104 187.22775268554688 4.095672607421875 254.93032836914062 114.91019439697266 6 0.355858 560.2040405273438 492.2176208496094 638.1322631835938 574.3739624023438 6 0.370102 -0.5249843597412109 506.7183837890625 57.07709503173828 587.932861328125 5 0.426211 559.802978515625 492.88372802734375 638.820068359375 575.1732788085938 0 0.480161 560.4004516601562 492.5822448730469 639.9215698242188 574.5530395507812 3 0.609955 0.12088775634765625 20.610366821289062 43.91819763183594 138.6000518798828 7 0.669535 186.74322509765625 0.775177001953125 257.07501220703125 112.22758483886719 5 0.940385 226.02503967285156 282.0086975097656 523.4296264648438 448.4701232910156,0006.jpg
1 0.404798 554.1939697265625 558.8905639648438 639.7144775390625 639.9335327148438 9 0.509753 417.9538269042969 303.9489440917969 560.5985107421875 463.1689147949219,0007.jpg
7 0.404986 92.74302673339844 315.9024963378906 198.35997009277344 418.5265808105469 6 0.566940 483.2096862792969 176.32199096679688 610.3989868164062 385.4799499511719 7 0.633072 333.22216796875 267.5599670410156 441.14776611328125 382.3339538574219 7 0.788906 225.177490234375 310.72607421875 289.78411865234375 445.62841796875 7 0.822843 0.16727447509765625 389.85791015625 113.4092025756836 565.5656127929688 7 0.829865 139.58099365234375 306.2452697753906 207.888671875 348.3580017089844 2 0.856352 65.56511688232422 565.6238403320312 108.01691436767578 608.5497436523438 1 0.873780 399.2939453125 394.1164855957031 450.1065673828125 477.3882751464844 1 0.881723 0.6676177978515625 -0.119781494140625 193.37828063964844 172.20664978027344 7 0.895193 427.1567077636719 327.09716796875 494.1119689941406 437.21551513671875 7 0.895357 -1.937103271484375 226.71205139160156 166.9274444580078 397.72235107421875 7 0.916133 249.38775634765625 299.8655090332031 429.20062255859375 547.4430541992188 7 0.946538 104.27725219726562 333.76483154296875 290.06658935546875 606.315185546875,0008.jpg
0 0.416430 173.5615692138672 81.62750244140625 421.85137939453125 625.4866943359375,0009.jpg
4 0.307936 39.43058776855469 376.2750244140625 302.37176513671875 453.7581787109375 4 0.874225 135.0235595703125 202.223388671875 408.2384033203125 292.34912109375,0010.jpg
5 0.268838 412.275634765625 286.4564208984375 641.4765625 440.8475341796875 5 0.276356 23.302520751953125 399.51971435546875 584.4820556640625 638.0643920898438 7 0.280652 290.59259033203125 89.19186401367188 474.5780029296875 203.8924560546875 5 0.395702 293.0126953125 75.2381591796875 481.45831298828125 201.57177734375 5 0.427592 367.1399230957031 115.15481567382812 478.3379211425781 204.01937866210938 6 0.524541 -9.419036865234375 103.12586975097656 341.50958251953125 389.55621337890625 5 0.607534 303.42974853515625 215.9483184814453 580.5709228515625 447.20281982421875 5 0.628764 559.6053466796875 279.5587463378906 640.38037109375 408.7519836425781 5 0.751075 385.2601318359375 193.64439392089844 477.2344970703125 309.64886474609375 5 0.846893 421.87042236328125 260.49755859375 551.3856811523438 362.38519287109375 5 0.929941 443.8059387207031 205.10484313964844 574.8779907226562 293.62109375 5 0.939402 503.7831115722656 164.869384765625 625.309326171875 252.952392578125,0011.jpg
7 0.430742 123.79146575927734 450.0943298339844 177.6672821044922 497.2688293457031 7 0.949131 180.74961853027344 253.77618408203125 342.936767578125 504.55206298828125,0012.jpg
1 0.266873 118.8998794555664 245.4730987548828 176.59042358398438 302.5360412597656 1 0.270020 148.72418212890625 243.939697265625 176.04840087890625 264.170166015625 1 0.292748 124.29745483398438 258.5668029785156 304.7605895996094 328.8175354003906 1 0.324872 1.223876953125 240.65731811523438 118.19923400878906 309.9952087402344 1 0.348274 248.40130615234375 305.76873779296875 295.95928955078125 380.11328125 1 0.479197 307.2672424316406 393.0829162597656 341.8543395996094 420.9457702636719 1 0.550437 118.55036926269531 235.966064453125 225.8625030517578 304.30584716796875 1 0.581592 114.71695709228516 218.72018432617188 149.10792541503906 252.36093139648438 1 0.603986 171.631591796875 243.24395751953125 297.9002380371094 302.60321044921875 1 0.742491 139.8780517578125 300.38262939453125 322.0218505859375 484.917236328125 1 0.744573 147.8486328125 221.23001098632812 179.4595947265625 251.80813598632812 1 0.873832 167.8885498046875 193.58132934570312 541.6439208984375 405.2677307128906,0013.jpg
7 0.653078 -6.816619873046875 142.69857788085938 527.63916015625 543.050537109375 7 0.675521 4.88006591796875 77.66238403320312 283.37176513671875 231.12765502929688,0014.jpg
7 0.936317 185.34835815429688 135.16970825195312 494.8296813964844 503.9539489746094,0015.jpg
0 0.696179 6.840675354003906 34.165611267089844 257.2456359863281 162.77386474609375 2 0.918057 189.88723754882812 234.98834228515625 441.1622619628906 472.34185791015625,0016.jpg
5 0.460332 58.678436279296875 40.33622741699219 608.60302734375 521.9845581054688,0017.jpg
7 0.286439 117.19673156738281 97.26802062988281 590.9147338867188 507.5946044921875 0 0.720158 382.05419921875 225.61257934570312 475.13958740234375 308.4699401855469,0018.jpg
1 0.252867 131.89146423339844 298.7031555175781 184.8503875732422 332.8710021972656 1 0.257791 577.41845703125 275.48175048828125 589.949462890625 308.75244140625 1 0.262597 -0.13750457763671875 287.4647521972656 133.3975830078125 389.1779479980469 1 0.271345 55.270050048828125 333.677490234375 132.78623962402344 402.8441162109375 1 0.288490 507.904296875 357.0378112792969 583.4266357421875 394.1392517089844 1 0.300026 153.87039184570312 478.1470642089844 190.18215942382812 536.8567504882812 1 0.335656 70.06965637207031 393.1324157714844 134.9793243408203 470.7677917480469 1 0.344930 -0.006786346435546875 460.06805419921875 72.34346008300781 588.7308959960938 1 0.348754 219.46961975097656 476.76165771484375 323.4590148925781 533.1993408203125 1 0.382709 216.92347717285156 427.3913269042969 325.94525146484375 575.3699951171875 1 0.403380 84.19808197021484 514.8283081054688 222.96697998046875 618.5745239257812 1 0.436272 43.56809997558594 332.00091552734375 133.7147674560547 464.45111083984375 1 0.448194 546.5181274414062 59.99643325805664 616.2993774414062 138.11410522460938 1 0.453059 336.9390563964844 447.2277526855469 434.0870666503906 494.6703796386719 1 0.489665 112.60122680664062 458.070556640625 205.68777465820312 489.204345703125 1 0.500501 416.3302307128906 475.1035461425781 594.7542724609375 579.8721923828125 1 0.536621 437.0386047363281 356.25982666015625 593.9967041015625 416.77349853515625 1 0.556994 108.98495483398438 394.4770812988281 220.78414916992188 485.9165954589844 1 0.566593 -0.12998580932617188 364.95794677734375 74.63325500488281 479.03314208984375 1 0.588165 336.8824462890625 405.14495849609375 442.3056640625 469.5567626953125 1 0.601061 82.85224151611328 437.6712646484375 226.32943725585938 569.5181884765625 1 0.621500 -0.43153953552246094 367.344970703125 50.5391845703125 408.36627197265625 1 0.661376 222.54354858398438 520.003173828125 334.9678039550781 586.5494384765625 1 0.714617 459.7479248046875 266.3356018066406 603.9295654296875 380.7569274902344 1 0.739659 340.7391662597656 352.9111328125 467.9864807128906 417.95037841796875 1 0.745155 326.8397521972656 452.3877868652344 433.3448181152344 542.2308349609375 1 0.752509 474.21038818359375 243.55902099609375 590.1609497070312 322.33697509765625 1 0.755105 409.30401611328125 354.73382568359375 598.0728149414062 521.240478515625 1 0.764057 126.96837615966797 267.1856689453125 187.64462280273438 330.633056640625 1 0.785148 219.38531494140625 379.6933898925781 350.14520263671875 511.1524353027344 1 0.825168 295.5498046875 158.67459106445312 480.986328125 406.3070373535156 1 0.828961 131.1824951171875 302.27825927734375 214.23904418945312 466.93402099609375 6 0.862433 296.2916564941406 79.21142578125 443.6387023925781 236.0245361328125 6 0.864534 392.13201904296875 31.459739685058594 540.3115844726562 208.72824096679688 1 0.892696 464.018310546875 96.66948699951172 613.330078125 300.052734375 1 0.894411 213.640625 257.2940673828125 338.26605224609375 416.711669921875,0019.jpg
0 0.909877 274.2226257324219 215.85704040527344 405.8870544433594 419.9498291015625,0020.jpg
1 0.613546 231.58819580078125 141.0337371826172 393.531005859375 502.7113037109375,0021.jpg
3 0.385005 193.31565856933594 220.537841796875 455.658447265625 512.3699951171875 0 0.526987 20.98370933532715 299.6395263671875 59.545143127441406 332.3687744140625,0023.jpg
0 0.253301 272.62652587890625 563.1930541992188 380.48974609375 640.2686157226562 7 0.644723 265.71234130859375 0.4869384765625 640.6017456054688 291.5933837890625 2 0.783078 208.15859985351562 205.05865478515625 376.6259460449219 399.26702880859375 7 0.841243 -0.9000091552734375 -1.95684814453125 296.22955322265625 415.2801208496094,0024.jpg
7 0.477194 -1.0473213195800781 441.2418212890625 18.6832275390625 477.13372802734375 0 0.502148 212.06060791015625 548.5068359375 255.33843994140625 574.5980224609375 6 0.632075 -0.28414344787597656 541.4061889648438 21.073471069335938 589.6879272460938 1 0.813097 157.31520080566406 348.8209533691406 391.23760986328125 483.9801940917969 0 0.899604 201.16192626953125 471.6081848144531 305.78948974609375 524.3995361328125,0025.jpg
4 0.933751 361.0949401855469 248.43548583984375 432.4526672363281 383.10986328125,0026.jpg
1 0.266210 442.930419921875 15.759284973144531 639.8095703125 133.6002197265625 2 0.331186 170.89251708984375 4.567699432373047 266.1003723144531 114.55097961425781 3 0.385667 52.70244598388672 66.83213806152344 225.62127685546875 220.9348602294922 1 0.398325 260.7097473144531 14.391021728515625 361.8614807128906 131.55242919921875 1 0.536291 227.8911590576172 114.69729614257812 397.5716552734375 250.2489013671875 1 0.639481 354.5103759765625 -0.6773529052734375 424.355712890625 105.30036926269531 2 0.706315 49.31044006347656 69.4622573852539 237.5945587158203 216.846923828125 1 0.723084 391.0859680175781 18.706871032714844 639.65087890625 230.260986328125 7 0.925427 59.39265441894531 254.43515014648438 358.02911376953125 426.8330383300781 7 0.947372 346.86175537109375 275.6058654785156 605.94091796875 473.0474548339844,0027.jpg
7 0.587049 288.8430480957031 301.4832763671875 442.6094665527344 440.65057373046875,0028.jpg
7 0.509321 174.62083435058594 310.4447326660156 474.60223388671875 526.6864013671875 1 0.818193 121.71438598632812 273.5633850097656 262.7624816894531 390.9457702636719 0 0.865982 273.6805725097656 169.25405883789062 311.0500183105469 201.9722900390625,0029.jpg
2 0.457706 132.91574096679688 240.94003295898438 477.7054748535156 444.4952697753906,0030.jpg
7 0.518812 263.6171569824219 252.7948760986328 471.5403137207031 519.3145141601562 7 0.526095 228.21173095703125 257.5517272949219 298.40118408203125 315.2927551269531,0031.jpg
1 0.286587 136.01171875 175.010009765625 279.77032470703125 259.25482177734375 1 0.290607 376.9952087402344 204.00125122070312 625.1912231445312 431.4878845214844 1 0.298447 328.0599060058594 245.14944458007812 345.4779357910156 290.6443786621094 1 0.386181 163.11888122558594 412.2601318359375 295.5057373046875 466.80303955078125 1 0.450952 176.75973510742188 423.6547546386719 258.5881042480469 453.8249206542969 7 0.511155 176.52017211914062 424.0611267089844 256.2181091308594 452.6990661621094 1 0.672791 144.34214782714844 384.1871032714844 337.7803955078125 512.996826171875 4 0.674753 526.7387084960938 247.62310791015625 598.1121215820312 414.01055908203125 1 0.756263 124.0162124633789 263.1840515136719 355.4748229980469 462.5578918457031 1 0.756361 177.63978576660156 182.48289489746094 339.414306640625 322.14862060546875 7 0.931644 437.7528076171875 89.07907104492188 558.2171020507812 209.32797241210938,0032.jpg
4 0.303670 159.55043029785156 307.29241943359375 457.23028564453125 459.79437255859375,0033.jpg
5 0.651123 428.974365234375 99.05648803710938 592.5910034179688 198.86962890625 7 0.714967 234.35394287109375 133.69149780273438 333.62744140625 179.3267822265625 7 0.717701 4.95379638671875 -0.043834686279296875 381.20697021484375 83.05729675292969 7 0.894415 340.8889465332031 213.73275756835938 465.6929626464844 344.0541687011719 5 0.904087 425.6211853027344 182.09181213378906 585.8786010742188 288.0174865722656 5 0.907441 576.7565307617188 282.9168395996094 640.0099487304688 345.7403259277344 7 0.939769 192.191162109375 138.82333374023438 366.67608642578125 356.627685546875 5 0.950762 428.95111083984375 276.419921875 579.1925659179688 349.2928466796875,0035.jpg
8 0.644032 131.14065551757812 0.8733596801757812 414.5185241699219 43.597084045410156 5 0.787286 26.3658447265625 85.32223510742188 587.3823852539062 514.81884765625,0036.jpg
9 0.909463 158.47007751464844 225.51483154296875 484.53350830078125 447.32379150390625,0037.jpg
7 0.366507 232.60548400878906 132.16680908203125 462.8251953125 293.6207580566406 5 0.417866 223.4836883544922 127.02067565917969 460.3167724609375 294.353271484375 0 0.531901 170.8948211669922 323.5076904296875 434.52764892578125 554.5665283203125,0038.jpg
5 0.351756 287.5213317871094 409.5458068847656 537.1383666992188 602.1998901367188 3 0.405767 0.2891998291015625 93.893798828125 174.6695098876953 656.6490478515625 5 0.408309 59.54229736328125 88.94246673583984 148.07765197753906 124.37264251708984 3 0.451587 60.42128372192383 85.78834533691406 148.237060546875 126.55047607421875 7 0.494439 289.35101318359375 -1.13299560546875 644.6746826171875 126.33269500732422 5 0.616795 154.31031799316406 128.8614044189453 530.6825561523438 603.4987182617188,0039.jpg
1 0.313852 215.13134765625 191.60824584960938 430.97332763671875 479.2308654785156 5 0.662768 15.126754760742188 70.04196166992188 428.07196044921875 483.7232971191406,0040.jpg
